source_id,corpus,folder_name,material_type,clean_source_path,clean_match_confidence,duplicate_group,report_file_count,report_characters,report_lines,review_status,evidence_level,notes
B0329,book,Olins：《Corporate identity making business strategy visible through design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Olins：《Corporate identity making business strategy visible through design》.md,1.0,,17,181676,4138,machine_read_complete,V2,
B0330,book,Oscar Lovell Triggs：《Arts Crafts Movement》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Oscar Lovell Triggs：《Arts Crafts Movement》_clean.md,1.0,,11,145953,3424,machine_read_complete,V2,
B0331,book,Otl Aicher：《The World as Design》，1991,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Otl Aicher：《The World as Design》，1991_clean.md,1.0,,35,418496,4306,machine_read_complete,V2,
B0332,book,Owen Jones：《The Grammar of Ornament》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Owen Jones：《The Grammar of Ornament》_clean.md,1.0,,50,634804,4387,machine_read_complete,V2,replacement_characters=7
B0333,book,Paris—the Capital of the Nineteenth Century,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paris—the Capital of the Nineteenth Century_clean.md,1.0,,13,173504,4745,machine_read_complete,V2,
B0334,book,"Parthasarathi, Prasannan：Why Europe Grew Rich and Asia Did Not：Global Economic Divergence, 1600-1850, 2011",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Parthasarathi, Prasannan：Why Europe Grew Rich and Asia Did Not：Global Economic Divergence, 1600-1850, 2011_clean.md",1.0,,16,132720,3761,machine_read_complete,V2,
B0335,book,Pat Kirkham：《Charles And Ray Eames Designers of the Twentieth Century》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Pat Kirkham：《Charles And Ray Eames Designers of the Twentieth Century》_clean.md,1.0,,25,899309,7578,machine_read_complete,V2,
B0336,book,"Paul B. Niell, Stacie G. Widdifield：《Buen Gusto and Classicism in the Visual Cultures of Latin America, 1780-1910》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Paul B. Niell, Stacie G. Widdifield：《Buen Gusto and Classicism in the Visual Cultures of Latin America, 1780-1910》_clean.md",1.0,,21,135159,2795,machine_read_complete,V2,
B0337,book,Paul Greenhalgh (ed.)：《Modernism in Design》，1990,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paul Greenhalgh (ed.)：《Modernism in Design》，1990_clean.md,1.0,,18,135199,2848,machine_read_complete,V2,
B0338,book,Paul Greenhalgh：《Art Nouveau 1890-1914》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paul Greenhalgh：《Art Nouveau 1890-1914》_clean.md,1.0,,38,209842,4547,machine_read_complete,V2,
B0339,book,"Paul Greenhalgh：《Ephemeral Vistas The Expositions Universelles, Great Exhibition",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Paul Greenhalgh：《Ephemeral Vistas The Expositions Universelles, Great Exhibition.md",1.0,,16,180197,4246,machine_read_complete,V2,
B0340,book,Paul Klee：《Pedagogical Sketchbook》，1925,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paul Klee：《Pedagogical Sketchbook》，1925_clean.md,1.0,,13,100434,1845,machine_read_complete,V2,
B0341,book,Paul Klee：《The Thinking Eye The Notebooks of Paul Klee》，Jürg Spiller (ed.)，1961,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paul Klee：《The Thinking Eye The Notebooks of Paul Klee》，Jürg Spiller (ed.)，1961_clean.md,1.0,,33,139606,4518,machine_read_complete,V2,
B0342,book,Paul Overy：《De Stijl》，1991,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Paul Overy：《De Stijl》，1991_clean.md,1.0,,18,102513,2460,machine_read_complete,V2,
B0343,book,Pearl James：《Picture This World War I Posters and Visual Culture (Studies in War,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Pearl James：《Picture This World War I Posters and Visual Culture (Studies in War.md,1.0,DUP0001,21,125933,1903,machine_read_complete,V2,
B0344,book,Penny Sparke：《A century of design design pioneers of the 20th century》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Penny Sparke：《A century of design design pioneers of the 20th century》_clean.md,1.0,,15,111799,1984,machine_read_complete,V2,
B0345,book,Penny Sparke：《An Introduction to Design and Culture 1900 to the Present》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Penny Sparke：《An Introduction to Design and Culture 1900 to the Present》_clean.md,1.0,,18,118457,2121,machine_read_complete,V2,
B0346,book,Penny Sparke：《Italian Design 1870 to the Present》，1988,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Penny Sparke：《Italian Design 1870 to the Present》，1988_clean.md,1.0,,16,127921,1892,machine_read_complete,V2,
B0347,book,"Personas, Participatory Design and Product Development An Infrastructure for Engagement",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Personas, Participatory Design and Product Development An Infrastructure for Engagement.md",1.0,,21,102989,2019,machine_read_complete,V2,
B0348,book,"Peterson, William S.：The Kelmscott Press：A History of William Morris's Typographical Adventure, 1991",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Peterson, William S.：The Kelmscott Press：A History of William Morris's Typographical Adventure, 1991_clean.md",1.0,,18,94713,1634,machine_read_complete,V2,
B0349,book,"Philip Brookman, Paul Greenhalgh (eds.)：《Essential Modernism Design Between the World Wars》，2007",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Philip Brookman, Paul Greenhalgh (eds.)：《Essential Modernism Design Between the World Wars》，2007_clean.md",1.0,,18,100943,2489,machine_read_complete,V2,
B0350,book,Philip Steadman：《The Evolution of Designs Biological Analogy in Architecture and,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Philip Steadman：《The Evolution of Designs Biological Analogy in Architecture and.md,1.0,,24,122499,2026,machine_read_complete,V2,
B0351,book,"Picton, John; Mack, John：《African Textiles Looms, Weaving and Design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Picton, John; Mack, John：《African Textiles Looms, Weaving and Design》_clean.md",1.0,,20,57580,1438,machine_read_complete,V2,
B0352,book,"Pierre Bourdieu, Richard Nice：《Distinction A Social Critique of the Judgement of Taste》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Pierre Bourdieu, Richard Nice：《Distinction A Social Critique of the Judgement of Taste》_clean.md",1.0,,17,86425,2291,machine_read_complete,V2,
B0353,book,Pierre Bourdieu：《Distinction A Social Critique of the Judgement of Taste》，1979,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Pierre Bourdieu：《Distinction A Social Critique of the Judgement of Taste》，1979_clean.md,1.0,,17,55283,1415,machine_read_complete,V2,replacement_characters=1
B0354,book,Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14.md,1.0,,15,95224,1478,machine_read_complete,V2,
B0355,book,"R. Roger Remington：《American modernism graphic design, 1920 to 1960》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\R. Roger Remington：《American modernism graphic design, 1920 to 1960》_clean.md",1.0,,15,105096,1617,machine_read_complete,V2,
B0356,book,"Rachel Charlotte Smith, Ton Otto, Wendy Gunn：《Design Anthropology Theory and Practice》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Rachel Charlotte Smith, Ton Otto, Wendy Gunn：《Design Anthropology Theory and Practice》_clean.md",1.0,,21,132986,2567,machine_read_complete,V2,
B0357,book,"Rachel Davies-Cooper, Mike Press：《The Design Agenda》，1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Rachel Davies-Cooper, Mike Press：《The Design Agenda》，1995_clean.md",1.0,,15,98893,1779,machine_read_complete,V2,
B0358,book,"Rama, Angel; Chasteen, John Charles：《The lettered city》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Rama, Angel; Chasteen, John Charles：《The lettered city》_clean.md",1.0,,15,123549,2810,machine_read_complete,V2,
B0359,book,Ratto：《Critical Making Conceptual and Material Studies in Technology and Social Life》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ratto：《Critical Making Conceptual and Material Studies in Technology and Social Life》.md,1.0,,17,103529,2231,machine_read_complete,V2,
B0360,book,Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Rem Koolhaas：《Delirious New York a retroactive manifesto for Manhattan》_clean.md,1.0,,23,135062,2013,machine_read_complete,V2,
B0361,book,Research：《through design and transdiscipl》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Research：《through design and transdiscipl》.md,1.0,,14,88450,1635,machine_read_complete,V2,
B0362,book,Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Reyner Banham：《A Critic Writes Selected Essays by Reyner Banham (Centennial Books)》_clean.md,1.0,,14,109087,2132,machine_read_complete,V2,
B0363,book,Reyner Banham：《Theory and Design in the First Machine Age》，1960,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Reyner Banham：《Theory and Design in the First Machine Age》，1960_clean.md,1.0,,30,130832,2322,machine_read_complete,V2,
B0364,book,Richard Hollis：《Graphic Design A Concise History》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Richard Hollis：《Graphic Design A Concise History》_clean.md,1.0,,18,104510,2776,machine_read_complete,V2,
B0365,book,Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Richard Poulin：《Graphic Design and Architecture A 20th Century History》，2012_clean.md,1.0,,15,118655,2085,machine_read_complete,V2,
B0366,book,Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Richard Stites：《Revolutionary Dreams Utopian Vision and Experimental Life in the Russian Revolution》，1989_clean.md,1.0,,20,90075,1684,machine_read_complete,V2,
B0367,book,"Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Richards, Thomas：The Commodity Culture of Victorian England：Advertising and Spectacle, 1851-1914, 1991_clean.md",1.0,,13,75366,1638,machine_read_complete,V2,
B0368,book,Rick Poynor：《No More Rules Graphic Design and Postmodernism》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Rick Poynor：《No More Rules Graphic Design and Postmodernism》.md,1.0,,14,119995,2371,machine_read_complete,V2,
B0369,book,Robert Bringhurst：《The Elements of Typographic Style》，1992,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Robert Bringhurst：《The Elements of Typographic Style》，1992_clean.md,1.0,,19,79594,1639,machine_read_complete,V2,
B0370,book,Robert H. McKim：《Experiences in Visual Thinking》，1972,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Robert H. McKim：《Experiences in Visual Thinking》，1972_clean.md,1.0,,30,152126,2858,machine_read_complete,V2,
B0371,book,Robert Schmutzler：《Art Nouveau (1962)，1962》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Robert Schmutzler：《Art Nouveau (1962)，1962》.md,1.0,,26,159235,2397,machine_read_complete,V2,
B0372,book,"Robert Venturi, Denise Scott Brown, Steven Izenour：《Learning from Las Vegas The Forgotten Symbolism of Architectural Form》，1972",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Robert Venturi, Denise Scott Brown, Steven Izenour：《Learning from Las Vegas The Forgotten Symbolism of Architectural Form》，1972_clean.md",1.0,,18,123856,1863,machine_read_complete,V2,
B0373,book,Robert Venturi：《Complexity and Contradiction in Architecture》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Robert Venturi：《Complexity and Contradiction in Architecture》.md,1.0,,19,136999,2513,machine_read_complete,V2,
B0374,book,Roger L. Martin：《The Design of Business》，2009,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Roger L. Martin：《The Design of Business》，2009_clean.md,1.0,,15,94854,1754,machine_read_complete,V2,
B0375,book,Roland Barthes：《Mythologies》，1957,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Roland Barthes：《Mythologies》，1957_clean.md,1.0,,74,146482,4146,machine_read_complete,V2,
B0376,book,"Roland Marchand：《Advertising and the American dream - Making way for modernity, 1920-1940》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Roland Marchand：《Advertising and the American dream - Making way for modernity, 1920-1940》_clean.md",1.0,,18,129517,2842,machine_read_complete,V2,
B0377,book,"Rossi, Aldo：The Architecture of the City, 1966",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Rossi, Aldo：The Architecture of the City, 1966_clean.md",1.0,,12,86654,1685,machine_read_complete,V2,
