source_id,corpus,source_folder,relative_path,category,size_bytes,sha256,characters,physical_lines,markdown_headings,replacement_characters,machine_read_status,semantic_review_status
B0007,book,Ades：《Photomontage》,分析报告\01_导言与史前史.md,chapter_or_full_report,12631,b0d8dfa473c764632b3fa709458f08f267346ce09ccda21c0e63c182f0cb2219,5942,96,13,0,complete,pending
B0007,book,Ades：《Photomontage》,分析报告\02_信息的至高地位.md,chapter_or_full_report,17641,d3063e979f5e4e02f07128f96bc33fa174b2a508f96da87a340d9b31f02a1592,9001,138,22,0,complete,pending
B0007,book,Ades：《Photomontage》,分析报告\03_大都会：未来的愿景.md,chapter_or_full_report,14419,1b48e8542017bd75379ddfe19ba4789edac1fbb5d9d9842aa1b13a03c842eaa4,7240,104,14,0,complete,pending
B0007,book,Ades：《Photomontage》,分析报告\04_非凡与平凡.md,chapter_or_full_report,17618,9495019abd8fe22aaf3aa326e72ed7877fa21e62cf7b452119958f95da4c5b68,8795,135,20,0,complete,pending
B0007,book,Ades：《Photomontage》,分析报告\05_照相蒙太奇与非具象艺术.md,chapter_or_full_report,16523,978b2f7679454f39c8198f6f946c0e0aa76d4aed457383c5e7bd6e5241cd5a0d,8042,105,15,0,complete,pending
B0007,book,Ades：《Photomontage》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,46204,a0a6e235823c3c7f9c78becb8c80a5c8d2aa088cee81cef39f204a6a80df3582,33924,726,67,0,complete,pending
B0007,book,Ades：《Photomontage》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,13294,61ead6052e12f72ed73f69bb0978e5db2e8bbe19f1d6ccc0aea174e13296bb70,6711,214,28,0,complete,pending
B0007,book,Ades：《Photomontage》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,40147,b004aaf941bc1a8ed71c1cb4c872bfe2be195840e672a6c25a28cca1ae1c7df7,22320,441,43,0,complete,pending
B0007,book,Ades：《Photomontage》,知识涌现分析\02_语义链接网络.md,emergence_link_network,24788,cba170e61c6941fd1f7aefc24fe6656fb9deab901775d64f6c31806214063411,15239,344,28,0,complete,pending
B0007,book,Ades：《Photomontage》,知识涌现分析\03_知识涌现计算.md,emergence_computation,21622,544db6619457f24ff62cc50c8e1d689bd46c769ca58ae240853223356405b2f6,12466,261,25,0,complete,pending
B0007,book,Ades：《Photomontage》,知识涌现分析\04_知识发现报告.md,emergence_discovery,29438,e50216f2e1abc8e2a1857c4d603477815ace0880abdb1c9424a426ed61db1fa9,12999,285,19,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告.md,legacy_root_report,28764,772a7f294fc1db9c48158a2f09f95222a326e68a3ae1e474b14521c9195560ca,14231,255,29,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\00_整体分析报告.md,overall_report,14097,77a7ccbc464cf23404ceea1c1769a5e12be12b518567d501dc7a2e49da381947,5868,144,23,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\01_我们的应用艺术学校.md,chapter_or_full_report,7093,14a17579c84e7cf3cd9a7cb4bd744e5e33090fb0692239901cabd3a06702270b,3122,70,10,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\02_奥地利博物馆圣诞节展览.md,chapter_or_full_report,7062,68ced27c95eb6b47a27df2c437981fe5b40d14717ccb6d71a3b6aa5cb12b889c,2976,73,14,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\03_绅士时尚.md,chapter_or_full_report,7290,37575844511c3414b54adf459c4fe8c83b66eb8ffa2a28fe134eeca0fd8b80c1,3260,77,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\04_绅士帽.md,chapter_or_full_report,6476,8cb1a9faa589d10c8d41e4048c5124f7f50349ab6b7572f0084c4b3118d0c66e,2580,73,14,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\05_鞋履.md,chapter_or_full_report,6941,28702c3f64c610b8126889cdd3151f07e1b398eb6a8a96172a05039bad2153dd,2945,78,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\06_新风格与青铜工业.md,chapter_or_full_report,7039,ad751ef02b6f0941f95b67bff40cb144cd82a8f0f0f73e1557069f503efbae9f,2967,76,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\07_波将金城.md,chapter_or_full_report,7415,617bfb104133911f500bafbe89ee92f9ee9c795361578eb091dacc388709ff70,3070,78,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\08_致我们年轻的建筑师.md,chapter_or_full_report,6231,3bd2600cea45284144cdf86519f141af971822eaee9b14ca7ef87654f6227a7c,2481,65,13,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\09_女士时尚.md,chapter_or_full_report,7538,39c11a3f28b6a13bd00afb74004d6b644b54e81c7b31b57985d1dda55b2fd6ff,3075,75,14,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\10_建筑中的新旧方向.md,chapter_or_full_report,7815,1194d4c0f9c669f3688650eb9be9b3ac61a6d916e12127f80cf8b12a9594c1bd,3365,78,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\11_建筑材料.md,chapter_or_full_report,7917,899a70971611ad35e65cea89e040f484332321bf3b7148b470477742f0588e23,3272,78,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\12_包层原则.md,chapter_or_full_report,8297,f16594eee95ec81e4215921e5ebbf61c8103de2d090c8244aa20751f7346d225,3463,84,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\13_内衣.md,chapter_or_full_report,7763,3ea4058b4f9ce9d4dc3c50a39f647ff5886c28e1e2eb3a59247705a6e6999594,3261,75,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\14_家具.md,chapter_or_full_report,7126,0aa60ba8fc0a73375046708b17770c3f4054c615a8a300d683f26657cd2f26ef,3011,67,13,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\15_椅子.md,chapter_or_full_report,7351,78a5c222b122756fb0c7489c9584b9d976ae30268e3a2b9602e14d29fc5056d4,3271,75,14,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\16_玻璃与瓷器.md,chapter_or_full_report,7970,3e16346880d5e058cc1200022c7d3d6d73e9a1ccd226b6716081be5282c3822b,3398,81,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\17_装饰与罪恶.md,chapter_or_full_report,9416,e155b3fb2d06f5e52908af1c2760fedf2ca04af20e4f04b81f912b18ede8ec56,3970,88,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\18_维也纳建筑问题.md,chapter_or_full_report,7109,a1ea48ade3fabd31b24362b02d05320bac95e6c1d4af3fad73131be068a1874e,3171,80,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\19_山中建造守则.md,chapter_or_full_report,7362,54d6af78710f9506886c01f359156361cba59f1b04df6afee499e9b709b502bf,3037,76,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\20_住手.md,chapter_or_full_report,7622,af52a3762431e9f4bdb21f78b4463c229150fe6715f24ee65605033094da01a7,3267,77,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\21_学习新居住方式.md,chapter_or_full_report,8285,940b9b822e36b2a5b36de5bce68e64fa89add222aed1e5461271153a1bc7c7d8,3467,81,15,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\22_阿诺德勋伯格及其同时代人.md,chapter_or_full_report,7608,9aa89c21162f660defc11349d7c241c4d1964b31afb8c8bc664d9b1dec341117,3208,70,13,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\23_论节俭.md,chapter_or_full_report,9610,a89948d4b98f6c519f49d499df985a332f76dfae08529049015f99c546a702dc,4005,91,17,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\24_后记_装饰批判_Joseph_Masheck.md,chapter_or_full_report,9607,0f549740b5050ed3c32c27e9db38d63d3b9f3cdd2da62d46bfc279d83fd14b31,4227,92,16,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,分析报告\NN_专项报告与实体总索引.md,special_entity_index,31549,9a42aaf7ed83b08b4d913820ef1d064728c732c072e28367a0f151f2c85a2a33,19304,451,26,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,13630,95ed7c882bbc533a107f2d3315ec5828e4514ee965808afc1fa3a05c9b7ea0d7,6505,231,27,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,22597,e6a3524ab07fe51dc75193ddadf4f8717303e41d145694438f745facfde87c48,12944,329,36,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,知识涌现分析\02_语义链接网络.md,emergence_link_network,17238,08ee869daf41fd628900d689888c746aad2f657615d16d76788d76e5ec354d2e,8408,262,32,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,知识涌现分析\03_知识涌现计算.md,emergence_computation,15242,516b13c343c54bf846905bef20692959d1e255a595911022ead326da205331c4,8433,247,26,0,complete,pending
B0008,book,Adolf Loos：《Ornament and Crime》，2019,知识涌现分析\04_知识发现报告.md,emergence_discovery,20587,db8dcee2e3e7faa0265517943daf4382695ae620d9b768a75211f223c9df2bd6,9902,330,27,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告.md,legacy_root_report,27869,2dc860d7ea72761d856b740c08230b47a79bb4e3648619d02b616e71859854b5,14938,259,29,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\00_整体分析报告.md,overall_report,6624,ea619c44a03be7f92bf6a9507ec31380f48cde109fe24c0e50d81894d89ea2ea,3376,105,13,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\01_第1章_平面设计的诞生.md,chapter_or_full_report,7097,dade8a51f03a7b910aec9ce1b9f43e139e7d8623e8331a9776a1bb2862901fe6,3972,109,8,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\02_第2章_革命与前卫艺术.md,chapter_or_full_report,7370,5facde3732f671afb7b2a21f9f7ba5bff92a4f78e75e092c252fca1c3210a643,4084,108,9,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\03_第3章_现代主义的胜利.md,chapter_or_full_report,8858,66a42db50d6b2083ebbcc4127cbc1f9299ad09f666102a474d633bf1286fc8fb,5740,124,13,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\04_文献部分分析.md,chapter_or_full_report,8327,fb4152d4627ea3aa9e1f95a50558d585e25e515c337c21f38a6d1992f095a1ff,3760,129,27,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\05_附录与参考分析.md,chapter_or_full_report,4692,2e1b9de9145fc8955ae01e0dc32f782224d53fbced6efaff0f9e701c3b66cf58,2789,111,16,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L01_时间维度分析.md,chapter_or_full_report,5378,02badccc091b2389c7f99c23c45a9e47dd513ff4a9d6f51c60a51217263032b2,2581,120,15,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L02_地理维度分析.md,chapter_or_full_report,5969,020a1507ea07abad64ec273f1f7bb68b3d2afdc1613accbd2edf59cf09e6de02,2944,95,13,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L03_人物与运动分析.md,chapter_or_full_report,6617,8c9150a907fbef75576e91ebb3f1e843c44a5954b1f2c90c56c2581114205df5,4467,164,13,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L04_技术与媒介分析.md,chapter_or_full_report,6916,121ec42a5fa336a4cd9e57713fada38395a0f3a115f6380e2f5af0b778ff2cfe,3662,143,19,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L05_风格与流派演变.md,chapter_or_full_report,7947,8f062d8018d490ef073f360b2695a539665083f0f293505cff2a9f1ea8a6722a,4011,216,20,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L06_机构与组织分析.md,chapter_or_full_report,8555,463ca76c8b9015c4b90efc43d7afacbfd4ce12d00c3668a4fd4d43e8a4ea8895,4886,180,24,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L07_关键作品分析.md,chapter_or_full_report,10838,7578acbbc579f7fe58deacaf6da15800b470d1bc8f95d903d980c01829284b9c,5240,187,37,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L08_思想与理论脉络.md,chapter_or_full_report,9997,78ba88a93d55be2795a733a40219d3f44df52f0a305fc2fc21f1a0e2e2a2020a,4756,171,14,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\L09_跨文化比较分析.md,chapter_or_full_report,8323,7a84c90d6f5fe1f24a73836bca58263d00e9014c0401c4a1fe79fd372014aba7,3945,137,20,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,分析报告\NN_专项报告与实体总索引.md,special_entity_index,42224,9f71eac6de91fa0e8aac36c21d509c447b63e65fc9564865e4eaffd2f4f66a7d,28508,771,40,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,15495,2761fc6ed297093193d5f1f996ba23f8fbf211bf0036ae627648b31971eee8b2,7382,279,29,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,22480,cc24e0faf4acfffc255ed4e6c5a2edd0e3ef802a6fd37fbed0f1f96cd06399b4,11716,325,23,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,知识涌现分析\02_语义链接网络.md,emergence_link_network,29007,068feebd39adf795708f8574c12e32dc07bfea69a43af9fe98cce6fa95ae5ab9,16732,447,25,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,知识涌现分析\03_知识涌现计算.md,emergence_computation,26806,a4af75c385a15aa1b48af1c8190d2a7d5d7e07949fb819d4ac1fae195ea2fcc0,15474,412,35,0,complete,pending
B0009,book,Alain Weill：《Graphic Design A History》，2004,知识涌现分析\04_知识发现报告.md,emergence_discovery,34880,7f9782b94808c1753087ceaf41cbf376fc6325761d717323824fa6d833933af0,18612,456,26,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告.md,legacy_root_report,63178,4f4e16c80815b03ba9bfbdc1d9ca797b557b9f4a5eefe2a7a0f8a43d0d113fc5,28852,310,39,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\00_整体分析报告.md,overall_report,10748,35732f55285cd50ea9cb505dce9fbc382528969d7a4366e6b5b9d99627af045b,5060,151,24,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L01_海报的起源与诞生.md,chapter_or_full_report,16989,f8ea8cf72b93f669c6ce5819bf63132eba581855e74d6adbaf4740ca44d067d6,7723,197,21,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L02_海报征服世界.md,chapter_or_full_report,11464,384b27b53153b32650c7836941cdcac9362465c175b29ef92a563aaecf7129cb,5445,181,23,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L03_第一次世界大战.md,chapter_or_full_report,7822,616e5cd1c7845538fa52d06bfec7373a4c1b66dbaea395bb045ff8e8eb813de7,3650,131,21,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L04_俄国与前卫运动.md,chapter_or_full_report,15647,9068aec0f7e0bc8b04fab890a5c8c1e93f4df8cecd43ee6488a4348139675ede,6712,184,24,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L05_两战之间的法国.md,chapter_or_full_report,11491,3ff9305edb922c1c8c6692d22b28b8ed4affaabd01de2737cef4b7d438ad3836,5573,176,20,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L06_两战之间的其他国家.md,chapter_or_full_report,8625,85ab07ef70cc18e60e0f7104de4e2e32a4b9d4b8abe5d96792cff88ada7c63c4,3772,146,24,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L07_第二次世界大战.md,chapter_or_full_report,10892,876a92ec6dc65d6745489555cd34f89277ef81bb5d596cdfa5dbbc34aee46bbf,4396,144,13,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L08_战后趋势1945-1970.md,chapter_or_full_report,15582,f2a1f918812c114f9086b3b5cd3e4eb4c2a9fc5c2bf43b1910dd82ed929ab935,7015,218,18,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\L09_当代海报：反抗、文化与今日.md,chapter_or_full_report,19069,b80088874ece177a92a00b229b10cde200058e3567faf71e027f7959e79612e1,8437,245,23,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,分析报告\NN_专项报告与实体总索引.md,special_entity_index,32261,f989186338f9da9b0476b031cb62b6ac0b7542fc14cdd460f97d04c45f1175b0,20887,458,30,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,13763,9c364621b829d737d12365566789c6045a6115d4072fb7d2dbc44bfaa27c40fe,6421,244,28,0,complete,pending
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,20224,88f791f5b911151f4e5d9ffd87dbcd183beb39e17dbf1f787041004143325406,10156,211,19,0,complete,pending
